date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:04	71913/71913	---M-Z	200	added ('OK')	text/html	etag:%22118e9-67fb0ef0-170804b60dc2fd46;gz%22	https://mavenfinance.com.pl/	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/index.html	(from )
18:06:05	807/807	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:06:07%20GMT	https://mavenfinance.com.pl/robots.txt		(from )
18:06:06	163884/163884	---M-Z	200	added ('OK')	text/css	etag:%222802c-67f9493f-1a10d9ead11a82e1;gz%22	https://mavenfinance.com.pl/css/bootstrap.min.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/bootstrap.min.css	(from https://mavenfinance.com.pl/)
18:06:07	604994/604994	---M-Z	200	added ('OK')	text/css	etag:%2293b42-67f9493f-8a9a2a9bba55aa28;gz%22	https://mavenfinance.com.pl/css/style.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/style.css	(from https://mavenfinance.com.pl/)
18:06:07	753/753	---M--	200	added ('OK')	image/png	etag:%222f1-67f9493f-2bf6cb4982547c6;;;%22	https://mavenfinance.com.pl/images/favicon.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/favicon.png	(from https://mavenfinance.com.pl/)
18:06:08	71913/71913	---M-Z	200	added ('OK')	text/html	etag:%22118e9-67fb0ef0-170804b60dc2fd46;gz%22	https://mavenfinance.com.pl/index.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/index-2.html	(from https://mavenfinance.com.pl/)
18:06:09	26038/26038	---M--	200	added ('OK')	image/png	etag:%2265b6-67f9493f-b416ac8683789fc3;;;%22	https://mavenfinance.com.pl/bb/logo.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/bb/logo.png	(from https://mavenfinance.com.pl/)
18:06:10	24249/24249	---M-Z	200	added ('OK')	text/html	etag:%225eb9-67f9493f-d3273ae8c34660dd;gz%22	https://mavenfinance.com.pl/about.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/about.html	(from https://mavenfinance.com.pl/)
18:06:11	26544/26544	---M-Z	200	added ('OK')	text/html	etag:%2267b0-67f9493f-9f4cf985897ede7f;gz%22	https://mavenfinance.com.pl/plans.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/plans.html	(from https://mavenfinance.com.pl/)
18:06:12	19052/19052	---M-Z	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2016:06:14%20GMT	https://mavenfinance.com.pl/contact	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/contact.html	(from https://mavenfinance.com.pl/)
18:06:13	79976/79976	---M-Z	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2016:06:15%20GMT	https://mavenfinance.com.pl/register	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/register.html	(from https://mavenfinance.com.pl/)
18:06:14	8493/8493	---M-Z	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2016:06:16%20GMT	https://mavenfinance.com.pl/login	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/login.html	(from https://mavenfinance.com.pl/)
18:06:15	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-67f9493f-483e5d9c638febb0;gz%22	https://mavenfinance.com.pl/index-2.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/index-3.html	(from https://mavenfinance.com.pl/)
18:06:16	1609/1609	---M--	200	added ('OK')	image/png	etag:%22649-67f9493f-34e55cbbf16899f5;;;%22	https://mavenfinance.com.pl/images/logo-2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/logo-2.png	(from https://mavenfinance.com.pl/)
18:06:19	181195/181195	---M--	200	added ('OK')	image/jpeg	etag:%222c3cb-67f9493f-8501aa9e00f8f911;;;%22	https://mavenfinance.com.pl/bb/mtx001.jpg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/bb/mtx001.jpg	(from https://mavenfinance.com.pl/)
18:06:19	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:06:21%20GMT	https://mavenfinance.com.pl/s3.tradingview.com/external-embedding/embed-widget-ticker-tape.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/s3.tradingview.com/external-embedding/embed-widget-ticker-tape.js	(from https://mavenfinance.com.pl/)
18:06:19	88940/88940	---M--	200	added ('OK')	image/jpeg	etag:%2215b6c-67f9493f-793eac80d93b2fce;;;%22	https://mavenfinance.com.pl/images/resource/about3-1.jpg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/resource/about3-1.jpg	(from https://mavenfinance.com.pl/)
18:06:20	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:06:21%20GMT	https://mavenfinance.com.pl/files.coinmarketcap.com/static/widget/coinMarquee.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/files.coinmarketcap.com/static/widget/coinMarquee.js	(from https://mavenfinance.com.pl/)
18:06:21	2900/2900	---M-Z	200	added ('OK')	text/html	etag:%22b54-67f9493f-2d1c307b32af73ff;gz%22	https://mavenfinance.com.pl/page-service-details.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/page-service-details.html	(from https://mavenfinance.com.pl/)
18:06:22	28459/28459	---M--	200	added ('OK')	image/jpeg	etag:%226f2b-67f9493f-af6d7bb464030e69;;;%22	https://mavenfinance.com.pl/images/resource/about8-1.jpg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/resource/about8-1.jpg	(from https://mavenfinance.com.pl/)
18:06:24	38065/38065	---M--	200	added ('OK')	image/jpeg	etag:%2294b1-67f9493f-27e47028ea6cb45a;;;%22	https://mavenfinance.com.pl/images/resource/about8-2.jpg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/resource/about8-2.jpg	(from https://mavenfinance.com.pl/)
18:06:25	42942/42942	---M--	200	added ('OK')	image/jpeg	etag:%22a7be-67f9493f-b228bf793e89e7a9;;;%22	https://mavenfinance.com.pl/images/resource/news10-1.jpg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/resource/news10-1.jpg	(from https://mavenfinance.com.pl/)
18:06:25	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:06:27%20GMT	https://mavenfinance.com.pl/s3.tradingview.com/external-embedding/embed-widget-forex-cross-rates.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/s3.tradingview.com/external-embedding/embed-widget-forex-cross-rates.js	(from https://mavenfinance.com.pl/)
18:06:26	5860/5860	---M--	200	added ('OK')	image/png	etag:%2216e4-67f9493f-f9cb740ee751fcc6;;;%22	https://mavenfinance.com.pl/images/resource/testi-thumb5-1.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/resource/testi-thumb5-1.png	(from https://mavenfinance.com.pl/)
18:06:27	6652/6652	---M--	200	added ('OK')	image/png	etag:%2219fc-67f9493f-ee954e1d8a38d0a5;;;%22	https://mavenfinance.com.pl/images/resource/testi-thumb5-2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/resource/testi-thumb5-2.png	(from https://mavenfinance.com.pl/)
18:06:28	6417/6417	---M--	200	added ('OK')	image/png	etag:%221911-67f9493f-283aefa27d46c556;;;%22	https://mavenfinance.com.pl/images/resource/testi-thumb5-3.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/resource/testi-thumb5-3.png	(from https://mavenfinance.com.pl/)
18:06:31	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-67f9493f-ed7bc1cdbf37f84f;gz%22	https://mavenfinance.com.pl/bb/suser.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/bb/suser.html	(from https://mavenfinance.com.pl/)
18:06:31	117051/117051	---M--	200	added ('OK')	image/jpeg	etag:%221c93b-67f9493f-3dc051b4975e540d;;;%22	https://mavenfinance.com.pl/images/resource/about2-1.jpg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/resource/about2-1.jpg	(from https://mavenfinance.com.pl/)
18:06:32	16534/16534	---M--	200	added ('OK')	image/png	etag:%224096-67f9493f-2e6f6ddd5e5cbb55;;;%22	https://mavenfinance.com.pl/images/resource/pana.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/resource/pana.png	(from https://mavenfinance.com.pl/)
18:06:35	56338/56338	---M--	200	added ('OK')	image/png	etag:%22dc12-67f9493f-c6bb61170e8c6620;;;%22	https://mavenfinance.com.pl/bb/main001.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/bb/main001.png	(from https://mavenfinance.com.pl/)
18:06:35	126077/126077	---M--	200	added ('OK')	image/jpeg	etag:%221ec7d-67f9493f-8a9a2a9bba55aa28;;;%22	https://mavenfinance.com.pl/bb/cert77667611.jpg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/bb/cert77667611.jpg	(from https://mavenfinance.com.pl/)
18:06:36	99893/99893	---M--	200	added ('OK')	image/jpeg	etag:%2218635-67f9493f-ac98379e41e020d1;;;%22	https://mavenfinance.com.pl/bb/dfg007.jpg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/bb/dfg007.jpg	(from https://mavenfinance.com.pl/)
18:06:36	89663/89663	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215e3f-67f9493f-3844b6f1ef8dbbe5;gz%22	https://mavenfinance.com.pl/js/jquery.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/js/jquery.js	(from https://mavenfinance.com.pl/)
18:06:38	18794/18794	---M-Z	200	added ('OK')	application/x-javascript	etag:%22496a-67f9493f-eb9563a04ed95ce7;gz%22	https://mavenfinance.com.pl/js/popper.min.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/js/popper.min.js	(from https://mavenfinance.com.pl/)
18:06:38	59219/59219	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e753-67f9493f-c0599d124993ae26;gz%22	https://mavenfinance.com.pl/js/bootstrap.min.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/js/bootstrap.min.js	(from https://mavenfinance.com.pl/)
18:06:40	6299/6299	---M-Z	200	added ('OK')	application/x-javascript	etag:%22189b-67f9493f-8dbc7eab32e3c7c3;gz%22	https://mavenfinance.com.pl/js/wow.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/js/wow.js	(from https://mavenfinance.com.pl/)
18:06:40	154104/154104	---M-Z	200	added ('OK')	application/x-javascript	etag:%22259f8-67f9493f-235ff69c04fd29f0;gz%22	https://mavenfinance.com.pl/js/jquery.fancybox.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/js/jquery.fancybox.js	(from https://mavenfinance.com.pl/)
18:06:41	4228/4228	---M-Z	200	added ('OK')	application/x-javascript	etag:%221084-67f9493f-ceb709c18320654d;gz%22	https://mavenfinance.com.pl/js/appear.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/js/appear.js	(from https://mavenfinance.com.pl/)
18:06:42	30877/30877	---M-Z	200	added ('OK')	application/x-javascript	etag:%22789d-67f9493f-b5109ad57ada410c;gz%22	https://mavenfinance.com.pl/js/mixitup.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/js/mixitup.js	(from https://mavenfinance.com.pl/)
18:06:43	85303/85303	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214d37-67f9493f-c59e86ca4ba28e4f;gz%22	https://mavenfinance.com.pl/js/owl.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/js/owl.js	(from https://mavenfinance.com.pl/)
18:06:44	16812/16812	---M-Z	200	added ('OK')	application/x-javascript	etag:%2241ac-67f9493f-2757474ae6a8cba7;gz%22	https://mavenfinance.com.pl/js/script.js	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/js/script.js	(from https://mavenfinance.com.pl/)
18:06:45	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:06:47%20GMT	https://mavenfinance.com.pl/%c3%a2%c2%80%c2%9chttps://www.smartsupp.com%c3%a2%c2%80%c2%9d	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/%c3%a2%c2%80%c2%9chttps_/www.smartsupp.com%c3%a2%c2%80%c2%9d	(from https://mavenfinance.com.pl/)
18:06:46	75690/75690	---M-Z	200	added ('OK')	text/css	etag:%22127aa-67f9493f-5eb0b19e9da28437;gz%22	https://mavenfinance.com.pl/css/animate.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/animate.css	(from https://mavenfinance.com.pl/css/style.css)
18:06:47	4113/4113	---M-Z	200	added ('OK')	text/css	etag:%221011-67f9493f-2b1dd0588965955c;gz%22	https://mavenfinance.com.pl/css/owl.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/owl.css	(from https://mavenfinance.com.pl/css/style.css)
18:06:48	13735/13735	---M-Z	200	added ('OK')	text/css	etag:%2235a7-67f9493f-b2c2bb2f67aa876b;gz%22	https://mavenfinance.com.pl/css/jquery.fancybox.min.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/jquery.fancybox.min.css	(from https://mavenfinance.com.pl/css/style.css)
18:06:49	10822/10822	---M-Z	200	added ('OK')	text/css	etag:%222a46-67f9493f-2ddc76ced02f7742;gz%22	https://mavenfinance.com.pl/css/linear.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/linear.css	(from https://mavenfinance.com.pl/css/style.css)
18:06:51	513339/513339	---M-Z	200	added ('OK')	text/css	etag:%227d53b-67f9493f-6efd943dab076fd3;gz%22	https://mavenfinance.com.pl/css/fontawesome.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/fontawesome.css	(from https://mavenfinance.com.pl/css/style.css)
18:06:52	12043/12043	---M-Z	200	added ('OK')	text/css	etag:%222f0b-67f9493f-24ecc28620615073;gz%22	https://mavenfinance.com.pl/css/flaticon.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/flaticon.css	(from https://mavenfinance.com.pl/css/style.css)
18:06:52	14978/14978	---M-Z	200	added ('OK')	text/css	etag:%223a82-67f9493f-fd1077dd125deb38;gz%22	https://mavenfinance.com.pl/css/select2.min.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/select2.min.css	(from https://mavenfinance.com.pl/css/style.css)
18:06:53	83217/83217	---M-Z	200	added ('OK')	text/css	etag:%2214511-67f9493f-a8c44c3b727698bd;gz%22	https://mavenfinance.com.pl/css/tm-bs-mp.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/tm-bs-mp.css	(from https://mavenfinance.com.pl/css/style.css)
18:06:54	14434/14434	---M-Z	200	added ('OK')	text/css	etag:%223862-67f9493f-ead259d90c371dab;gz%22	https://mavenfinance.com.pl/css/tm-utility-classes.css	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/css/tm-utility-classes.css	(from https://mavenfinance.com.pl/css/style.css)
18:06:55	1639/1639	---M--	200	added ('OK')	image/png	etag:%22667-67f9493f-ca940753dce32e0f;;;%22	https://mavenfinance.com.pl/images/logo.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/logo.png	(from https://mavenfinance.com.pl/css/style.css)
18:06:56	14852/14852	---M--	200	added ('OK')	image/png	etag:%223a04-67f9493f-75de8ed0291360c3;;;%22	https://mavenfinance.com.pl/images/icons/pattern-1.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/pattern-1.png	(from https://mavenfinance.com.pl/css/style.css)
18:06:57	12294/12294	---M--	200	added ('OK')	image/png	etag:%223006-67f9493f-9c5eb1c9a27154c7;;;%22	https://mavenfinance.com.pl/images/icons/pattern-2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/pattern-2.png	(from https://mavenfinance.com.pl/css/style.css)
18:06:58	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-67f9493f-75d72a28df30e014;gz%22	https://mavenfinance.com.pl/images/icons/pattern-3.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/pattern-3.html	(from https://mavenfinance.com.pl/css/style.css)
18:06:59	2720/2720	---M--	200	added ('OK')	image/png	etag:%22aa0-67f9493f-32466b28a29e1f72;;;%22	https://mavenfinance.com.pl/images/icons/bg-shape.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/bg-shape.png	(from https://mavenfinance.com.pl/css/style.css)
18:06:59	1380939/1380939	---M--	200	added ('OK')	image/png	etag:%2215124b-67f9493f-2378af5dd2ca4f7;;;%22	https://mavenfinance.com.pl/bb/pex2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/bb/pex2.png	(from https://mavenfinance.com.pl/)
18:07:00	1065/1065	---M--	200	added ('OK')	image/png	etag:%22429-67f9493f-eaf266e16f7fad0;;;%22	https://mavenfinance.com.pl/images/icons/icon-circle.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-circle.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:01	461/461	---M--	200	added ('OK')	image/png	etag:%221cd-67f9493f-c98ac41fc551ba4f;;;%22	https://mavenfinance.com.pl/images/icons/icon-dots-2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-dots-2.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:02	2197/2197	---M--	200	added ('OK')	image/png	etag:%22895-67f9493f-be2e77b29e0868d6;;;%22	https://mavenfinance.com.pl/images/icons/icon-dots-3.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-dots-3.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:03	1519/1519	---M--	200	added ('OK')	image/png	etag:%225ef-67f9493f-f36e090ad08c69e3;;;%22	https://mavenfinance.com.pl/images/icons/icon-dots-4.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-dots-4.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:04	1372/1372	---M--	200	added ('OK')	image/png	etag:%2255c-67f9493f-f8537eb6ac2799a7;;;%22	https://mavenfinance.com.pl/images/icons/icon-squar-1.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-squar-1.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:05	527/527	---M--	200	added ('OK')	image/png	etag:%2220f-67f9493f-f25289fe77b4efe9;;;%22	https://mavenfinance.com.pl/images/icons/icon-squar-2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-squar-2.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:06	4955/4955	---M--	200	added ('OK')	image/png	etag:%22135b-67f9493f-a2f50e80b26e7792;;;%22	https://mavenfinance.com.pl/images/icons/icon-circle-3.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-circle-3.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:07	943/943	---M--	200	added ('OK')	image/png	etag:%223af-67f9493f-d7daf61e1479fb14;;;%22	https://mavenfinance.com.pl/images/icons/icon-star-1.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-star-1.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:08	1750/1750	---M--	200	added ('OK')	image/png	etag:%226d6-67f9493f-a44e0fcc3d0c71ba;;;%22	https://mavenfinance.com.pl/images/icons/icon-location.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-location.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:09	540/540	---M--	200	added ('OK')	image/png	etag:%2221c-67f9493f-db4328777ae4ee99;;;%22	https://mavenfinance.com.pl/images/icons/icon-star-2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/icon-star-2.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:10	114/114	---M--	200	added ('OK')	image/png	etag:%2272-67f9493f-2e490247a8a6d705;;;%22	https://mavenfinance.com.pl/images/icons/sub-title-before.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/sub-title-before.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:11	114/114	---M--	200	added ('OK')	image/png	etag:%2272-67f9493f-5b865850b2af22e2;;;%22	https://mavenfinance.com.pl/images/icons/sub-title-before-colored.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/icons/sub-title-before-colored.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:12	17923/17923	---M--	200	added ('OK')	image/png	etag:%224603-67f9493f-2688ed752aeb521a;;;%22	https://mavenfinance.com.pl/images/banner/shape-1.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/shape-1.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:16	1702/1702	---M--	200	added ('OK')	image/png	etag:%226a6-67f9493f-1f2a5fab8ed27271;;;%22	https://mavenfinance.com.pl/images/banner/icon-star-2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/icon-star-2.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:17	651/651	---M--	200	added ('OK')	image/png	etag:%2228b-67f9493f-5467d9b13c217286;;;%22	https://mavenfinance.com.pl/images/banner/icon-angle-3.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/icon-angle-3.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:17	653/653	---M--	200	added ('OK')	image/png	etag:%2228d-67f9493f-56e314bfb245d325;;;%22	https://mavenfinance.com.pl/images/banner/icon-angle-4.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/icon-angle-4.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:17	187386/187386	---M--	200	added ('OK')	image/png	etag:%222dbfa-67f9493f-33abbb1c34d1ed61;;;%22	https://mavenfinance.com.pl/images/banner/overlay.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/overlay.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:18	283/283	---M--	200	added ('OK')	image/png	etag:%2211b-67f9493f-f585d80dadbda89f;;;%22	https://mavenfinance.com.pl/images/banner/icon-angle-5.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/icon-angle-5.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:19	595/595	---M--	200	added ('OK')	image/png	etag:%22253-67f9493f-5d2daa2bac17fbba;;;%22	https://mavenfinance.com.pl/images/banner/icon-box.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/icon-box.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:20	445/445	---M--	200	added ('OK')	image/png	etag:%221bd-67f9493f-45857e9cc87d6bc4;;;%22	https://mavenfinance.com.pl/images/banner/icon-circle.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/icon-circle.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:21	2117/2117	---M--	200	added ('OK')	image/png	etag:%22845-67f9493f-f29b1324a69f9e79;;;%22	https://mavenfinance.com.pl/images/banner/shape-2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/shape-2.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:22	1518/1518	---M--	200	added ('OK')	image/png	etag:%225ee-67f9493f-b8b9847ee31a7bbf;;;%22	https://mavenfinance.com.pl/images/banner/overlay-2.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/overlay-2.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:23	362/362	---M--	200	added ('OK')	image/png	etag:%2216a-67f9493f-1c6ab2b35e9d935c;;;%22	https://mavenfinance.com.pl/images/banner/icon-angle.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/icon-angle.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:24	304/304	---M--	200	added ('OK')	image/png	etag:%22130-67f9493f-baeeb408a8973e5e;;;%22	https://mavenfinance.com.pl/images/banner/icon-star.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/icon-star.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:25	4463/4463	---M--	200	added ('OK')	image/png	etag:%22116f-67f9493f-a64a4a9ca541c3dc;;;%22	https://mavenfinance.com.pl/images/banner/shape-3.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/shape-3.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:26	2113/2113	---M--	200	added ('OK')	image/png	etag:%22841-67f9493f-26b861836c8de05b;;;%22	https://mavenfinance.com.pl/images/banner/overlay-3.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/overlay-3.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:27	7498/7498	---M--	200	added ('OK')	image/png	etag:%221d4a-67f9493f-6489a152d1be45f8;;;%22	https://mavenfinance.com.pl/images/banner/overlay-7.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/overlay-7.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:28	949/949	---M--	200	added ('OK')	image/png	etag:%223b5-67f9493f-ac0d3e1807b52af6;;;%22	https://mavenfinance.com.pl/images/banner/icon-dots.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/icon-dots.png	(from https://mavenfinance.com.pl/css/style.css)
18:07:29	4932/4932	---M--	200	added ('OK')	image/png	etag:%221344-67f9493f-7c127ee7b1dcc60e;;;%22	https://mavenfinance.com.pl/images/banner/shape-4.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/images/banner/shape-4.png	(from https://mavenfinance.com.pl/css/style.css)
